X,Y,OBJECTID,CBML,TIPO_SITIO,NOMBRE,TIPO_IMPORTANCIA
-75.562409744099995,6.2900842568,1196,04020430018,Edificios,LONDOÑO RIOS,Medio
-75.557057269300003,6.2758332145,1197,04100330025,Edificios,EL ROBLE,Medio
-75.559034005200004,6.2760309301,1198,04140290014,Edificios,GONZALEZ PH.,Medio
-75.565376521499999,6.2821106231,1199,04040140063,Edificios,ZAPATA MENESES,Medio
-75.5552888279,6.2775562469,1200,04110050002,Edificios,MARINA DEL SOCORRO RUIZ RUA,Medio
-75.561066833,6.2728332822,1201,04140120002,Edificios,RODRIGUEZ QUINTANA,Medio
-75.554930848400005,6.2778434939,1202,04110040009,Edificios,MARGARITA MARTINEZ,Medio
-75.561404417800006,6.2838341054,1203,04020060006,Edificios,LOPEZ CASTRO PH.,Medio
-75.562023325400006,6.2859736946,1204,04020120028,Edificios,MEJIA HIGUITA,Medio
-75.557166381599998,6.2646065339,1205,04090080046,Edificios,ARANGO PH.,Medio
-75.560198377500001,6.28576441,1207,04020150025,Edificios,MEJIA VALENCIA,Medio
-75.561909453699997,6.2882378767,1208,04020300022,Edificios,TABARES MONTOYA,Medio
-75.555539715500004,6.2788213131,1209,04110060039,Edificios,ROCIO OQUENDO,Medio
-75.554945668100004,6.2763758997,1210,04100390020,Edificios,GIRALDO,Medio
-75.560722101,6.2877061048,1211,04020320015,Edificios,GRACIANO,Medio
-75.563214790299995,6.2869766056,1212,04020270056,Edificios,RAMIREZ H.,Medio
-75.557816119099996,6.2627006675,1213,04090410008,Edificios,ALZATE CASTAÑEDA,Medio
-75.564765678300006,6.2643548054,1214,04070030024,Edificios,GUIRAL VILLAN P.H.,Baja
-75.556650736400002,6.2786361559,1215,04110160008,Edificios,SUAREZ GIL,Medio
-75.554769797399999,6.2779580299,1216,04110040046,Edificios,ROMERO ALZATE,Medio
-75.556083753199999,6.2668783036,1217,04090260033,Edificios,CAÑAS ARISMENDY,Medio
-75.559848608,6.2854854008,1218,04020150039,Edificios,GÓMEZ P.H.,Baja
-75.557409156399999,6.2664959149,1219,04090210007,Edificios,ACEVEDO MURILLO P.H.,Baja
-75.557035757099996,6.2793531848,1220,04120020024,Edificios,DELIMA,Medio
-75.558220165899996,6.2862156027,1221,04020190007,Otros,ANTENA ETB,Medio
-75.566613271700007,6.2661037924,1222,04070050010,Estaciones de Servicio,UNIVERSIDAD-TEXACO,Alta
-75.565753950100003,6.2664023995,1223,04070160006,Industria,HIELO IGLU,Medio
-75.565545724,6.2663799351,1224,04070160004,Industria,ALCOHOLES S.A.,Medio
-75.565631647100005,6.2663822593,1225,04070160005,Industria,HIELO IGLU,Medio
-75.5639376556,6.283037208,1226,04040190024,Escuelas Colegios,CENTRO INFANTIL CRECER CON ALEGRIA,Medio
-75.5639376556,6.2830268386,1227,04040190024,Escuelas Colegios,FUNDACION VISITACION,Medio
-75.553669802300007,6.2808102363,1228,04110230001,Otros,LAVADERO LOS MUCHACHOS,Medio
-75.553543304800002,6.281016113,1229,04110230002,Cancha,COLISEO,Medio
-75.561158895,6.2858364765,1230,04020130028,Supermercados,MERVELEZ,Alta
-75.561213559899997,6.285896587,1231,04020130027,Supermercados,SUPERMERCADO MERVELEZ,Alta
-75.565957428,6.2657004607,1232,04070070008,Comercio,FRENOS MARIBER,Medio
-75.56573726,6.2661234449,1233,04070070014,Notarias,NOTARIA 27,Medio
-75.566144964200006,6.2648579352,1234,04070040006,Comercio,RESISTA LTDA,Baja
-75.566160355400001,6.2647584737,1235,04070040006,Comercio,RAMBLER,Baja
-75.565901277500004,6.2651248783,1236,04070040015,Comercio,PARQUEADERO Y LAVADERO SEVILLA,Baja
-75.565604339399997,6.2647019121,1237,04070040013,Comercio,PARQUEADERO TIZ,Baja
-75.564862803799997,6.2688172134,1238,04070290009,Instituto Educativo,COLEGIO ADVENTISTA SIMON BOLIVAR,Alta
-75.560697274399999,6.2802786436,1239,04130130002,Escuelas Colegios,LORENCITA VILLEGAS,Alta
-75.560728904399994,6.2805388077,1240,04130130004,Escuelas Colegios,LORENCITA VILLEGAS,Alta
-75.560713089100005,6.2803884474,1241,04130130003,Escuelas Colegios,LORENCITA VILLEGAS,Alta
-75.562132579600004,6.2669801325,1242,04070210024,Comercio,MOTEL METROPOLI,Baja
-75.562034879899997,6.2669344767,1243,04070210025,Comercio,M0TEL METROPOLIS,Baja
-75.562063641699993,6.267108665,1244,04070210021,Comercio,MOTEL METROPOLIS,Baja
-75.562055209500002,6.2671443966,1245,04070210020,Comercio,MOTEL METROPOLIS,Baja
-75.562285824699998,6.2671424134,1246,04070210011,Comercio,MOTEL METROPOLI,Baja
-75.562321532200002,6.2671816203,1247,04070210010,Comercio,MOTEL METROPOLIS,Baja
-75.562351287699997,6.2672143731,1248,04070210009,Comercio,MOTEL METROPOLI,Baja
-75.562392775399999,6.2672775057,1249,04070210008,Comercio,MOTEL METROPOLIS,Baja
-75.562272983300005,6.2675775249,1250,04070320003,Comercio,MOTEL LOS COLORES,Baja
-75.562678540199997,6.2676666649,1251,04070320004,Comercio,MOTEL LOS COLORES,Baja
-75.562225907599995,6.2676927491,1252,04070320029,Comercio,MOTEL LOS COLORES,Baja
-75.563082853300003,6.2682692745,1253,04070320033,Comercio,HOSTAL JARDIN,Baja
-75.562426118,6.268026395,1254,04070320035,Hoteles,MOTEL LA GRUTA DE HIERRO,Medio
-75.562249606899996,6.2679696535,1255,04070320022,Hoteles,MOTEL LOS COLORES,Medio
-75.562191760600001,6.2679570182,1256,04070320023,Hoteles,MOTEL LOS COLORES,Medio
-75.5620255555,6.2678885339,1257,04070320026,Hoteles,MOTEL LOS COLORES,Medio
-75.562006410400002,6.2678388031,1258,04070320027,Hoteles,MOTEL LOS COLORES,Medio
-75.562298797899999,6.2679891377,1259,04070320021,Hoteles,HOTEL EL BOSQUE,Medio
-75.562045623900005,6.2677829377,1260,04070320028,Hoteles,MOTEL LOS COLORES,Medio
-75.562024519299996,6.2675324614,1261,04070320001,Comercio,MOTEL LOS COLORES,Baja
-75.555198363800002,6.2780444134,1262,04110050052,Escuelas Colegios,CENTRO PEDAGOGICO INFANTIL LOS CHICOS,Baja
-75.555462196099995,6.2790354632,1263,04110060035,Escuelas Colegios,HOGAR ICBF,Baja
-75.556083072299998,6.2788671152,1264,04110170019,Club Social,SEDE SOCIAL CAMPO VALDES,Baja
-75.557016481700003,6.26883781,1265,04090320022,Edificios,RODEJELO,Medio
-75.564672435099993,6.2813317581,1266,04040150037,Edificios,GIRALDO CARDENAS,Medio
-75.5536037894,6.279064865,1267,04110190031,Otros,ANTENA DE COMCEL,Medio
-75.557574620099999,6.2691268365,1268,04090320014,Centro de Cultura Religiosa,SEDE SOCIAL CAMPO VALDES,Medio
-75.5570856513,6.2689628163,1269,04090320020,Escuelas Colegios,CENTRO EDUCATIVO LUCERO Y ESTRELLAS,
-75.565653921700005,6.2766673995,1270,04050520016,Escuelas Colegios,HOGAR ICBF,Baja
-75.565978116699995,6.2775693683,1271,04050660002,Parque,PEATONAL,Baja
-75.566173155200005,6.2778630755,1272,04050690006,Parque,PARQUE,Baja
-75.566062618900006,6.2776931177,1273,04050690002,Parque,PEATONAL,Baja
-75.566126949099996,6.2835416808,1275,04051070001,Tanque,ASFALTO,Baja
-75.566082328899995,6.2838335686,1276,04051070001,Tanque,CRUDO,Baja
-75.555013689600003,6.2688804218,1277,04090340013,Entidades Financieras,COLMENA,Medio
-75.555180668299997,6.2677803442,1278,04090270036,Entidades Financieras,BANCOLOMBIA,Medio
-75.555526005100006,6.2670205412,1279,04090260004,Edificios,MANRIQUE PLUS,Medio
-75.564704948799999,6.2818857625,1280,04040150145,Edificios,BALCONES DE SAN CAYETANO,Medio
-75.562588051700004,6.2864156197,1281,04020260009,Edificios,VALENCIA ANGEL P.H.,Alta
-75.562264493,6.2868279665,1282,04020260038,Edificios,GRACIANO LOPEZ P.H.,Alta
-75.562297505100005,6.2866287699,1283,04020260042,Edificios,DE P.H. DE LA SEÑORA ROSA ESTELLA AGUIRRE DE RIOS,Alta
-75.558083436399997,6.2785786836,1284,04130010077,Edificios,NUEVO AMANECER,Medio
-75.561010481,6.268358471,1285,04080180007,Edificios,ORTIZ,Baja
-75.555464690500003,6.2647011237,1286,04090110028,Edificios,ANGELO,Baja
-75.5606880303,6.2727793303,1287,04140130004,Edificios,ARCADIO,Baja
-75.555782667900004,6.2760910281,1288,04100370010,Edificios,HERNANDEZ,Baja
-75.555826392499995,6.2853589048,1289,04010120005,Edificios,MONTOYA GALEANO,Baja
-75.556233130099997,6.2678854101,1290,04090280036,Edificios,SAN FERNANDO P.H.,Baja
-75.557228919600007,6.2826519548,1291,04120260016,Edificios,HINCAPIE GARCIA,Medio
-75.556873863899995,6.2830786912,1292,04120260031,Edificios,RODRIGO QUINTERO,Medio
-75.556915013099996,6.282922242,1293,04120260034,Edificios,CHALARCA,Medio
-75.557846230699994,6.2826851094,1294,04120280008,Edificios,GIRALDO,Medio
-75.557524750799999,6.2829986655,1295,04120280023,Edificios,VALLEJO,Medio
-75.557512259800006,6.2828899067,1296,04120280025,Edificios,VALENCIA,Medio
-75.553717681699993,6.2772572032,1297,04110010005,Edificios,GARCIA MONA,Medio
-75.553776014500002,6.2772873951,1298,04110010006,Edificios,ZAPATA CASTAÑO,Medio
-75.553555821399996,6.2783970509,1299,04110010025,Edificios,SUAZA MACHADO,Medio
-75.553305020699995,6.2782935573,1300,04110010043,Edificios,CARMEN OCAMPO JARAMILLO,Medio
-75.553467648700007,6.277267173,1301,04110010059,Edificios,ZULUAGA JARAMILLO,Medio
-75.554230583700004,6.277399688,1303,04110020007,Edificios,QUIRAMA,Medio
-75.554139263500005,6.2777798469,1304,04110020014,Edificios,ALVAREZ MONSALVE,Medio
-75.564837116299998,6.2695789608,1305,04160010009,Señalización,CAFE DEL BOSQUE,Baja
-75.564847488200002,6.2696844938,1306,04160010009,Señalización,CUARTO DE MÁQUINAS,Baja
-75.562678583700006,6.2685124409,1307,04160010007,Señalización,PLANTAS ECONOMICAS,Baja
-75.5630371078,6.2693252186,1308,04160010001,Edificios,CIENTÍFICO,Alta
-75.563084498099997,6.2720727897,1309,04160010001,Señalización,PLANTAS MEDICINALES,Baja
-75.564115406,6.2708805802,1310,04160010001,Señalización,ORQUIDEORAMA,Baja
-75.563861813599999,6.2719654344,1311,04160010001,Señalización,PATIO DE LAS AZALEAS,Baja
-75.564791006799993,6.2694995131,1312,04160010009,Señalización,ESPEJO DE AGUA,Baja
-75.563380222199996,6.2687061011,1313,04160010001,Señalización,ESPECIES NATIVAS,Baja
-75.563472575099993,6.2719404619,1314,04160010001,Restaurantes,RESTAURANTE,Medio
-75.563928640399993,6.2717061303,1315,04160010001,Señalización,AUD. RAMON H. LONDOÑO,Baja
-75.563707363299997,6.2709275193,1316,04160010001,Parque,JARDIN BOTANICO JOAQUIN ANTONIO URIBE,Baja
-75.563026600300006,6.2709015585,1317,04160010001,Señalización,LAGO FRANCISCO JOSE DE CALDAS,Baja
-75.564867940900001,6.2699289337,1318,04160010001,Subestacion Electrica,SUBESTACIÓN,Medio
-75.5632803405,6.2691573686,1319,04160010001,Señalización,TORRE TÉCNICA,Baja
-75.563350058300003,6.2701952782,1320,04160010001,Teatros y Cines,TEATRO AL AIRE LIBRE,Medio
-75.563972228200001,6.2693272823,1322,04160010001,Señalización,JARDIN DE LAS PALMAS,Baja
-75.5648722631,6.2690914733,1323,04160010002,Señalización,VIADUCTO,Baja
-75.565352992200005,6.269263072,1324,04160010002,Universidades,ESTACION UNIVERSIDAD,Alta
-75.555626181400001,6.272299239,1031,04100150006,Edificios,MONTOYA GUTIERREZ,Medio
-75.5556769067,6.272312005,1032,04100150007,Edificios,QUINTERO HERNANDEZ,Medio
-75.55587342699999,6.272470364,1033,04100150014,Edificios,GIL RAMIREZ,Medio
-75.55588192899999,6.2726119985,1034,04100150017,Edificios,VARGAS CASTRO,Medio
-75.554722147,6.2727701891,1035,04100160031,Edificios,SANTAMARIA,Medio
-75.555237796399993,6.2731357512,1036,04100180001,Edificios,HURTADO ROJAS,Medio
-75.555302381499999,6.2737711148,1037,04100180032,Edificios,ESTRELLA,Medio
-75.556145709500001,6.2733220451,1038,04100190004,Edificios,MUÑOZ URIBE,Medio
-75.556230997599997,6.2732726865,1039,04100190006,Edificios,HINCAPIE,Medio
-75.556301990199998,6.2733229725,1040,04100190008,Edificios,PELAEZ,Medio
-75.55654448,6.2733635682,1041,04100190018,Edificios,ARDILA,Medio
-75.555946053,6.2734168347,1042,04100190056,Edificios,NACAR,Medio
-75.557556313299997,6.2735155111,1043,04100200013,Edificios,BUSTAMANTE,Medio
-75.557851637300004,6.273654582,1044,04100200021,Edificios,ROMAR,Medio
-75.557566921900005,6.2750026938,1045,04100210017,Edificios,BENITEZ SALAZAR,Medio
-75.557037518599998,6.2749661545,1046,04100220016,Edificios,ESCOBAR GIRALDO,Medio
-75.554712053700001,6.2741472867,1047,04100250024,Edificios,SALAZAR,Medio
-75.554792051899994,6.2742115162,1048,04100250025,Edificios,AGUIRRE SANCHEZ,Medio
-75.554712976199994,6.2743762718,1049,04100250029,Edificios,MORALES MIRA,Medio
-75.553820687400005,6.2752637783,1050,04100260039,Edificios,YEPES,Medio
-75.556293938,6.2751132874,1051,04100310003,Edificios,MUNERA GUISAO PH.,Medio
-75.556663030600006,6.2755548913,1052,04100320028,Edificios,JARDINES,Medio
-75.556753334199996,6.2766151815,1053,04100350035,Edificios,JIMENEZ MALDONADO,Medio
-75.555804844500003,6.2760037635,1054,04100370008,Industria,INDUSTRIAS HUMBERT,Medio
-75.554110293700006,6.2778921488,1056,04110020016,Edificios,BOLIVAR VANEGAS,Medio
-75.554068766699999,6.2780749517,1057,04110020019,Edificios,OSORIO SOTO,Medio
-75.5540090975,6.2786563086,1058,04110020029,Edificios,GALLEGO TENORIO,Medio
-75.553994068600005,6.2787151934,1059,04110020030,Edificios,MARIA B,Medio
-75.554006587900005,6.2788170951,1060,04110020031,Edificios,VILLADA OSPINA,Medio
-75.553815883499993,6.2784351141,1061,04110020042,Edificios,OSORIO MONTOYA,Medio
-75.553881322300001,6.2780396438,1062,04110020049,Edificios,AGUDELO GILDARDO,Medio
-75.554478729799996,6.2774132953,1063,04110030001,Edificios,IBAÑEZ,Medio
-75.554668263799996,6.2774453186,1064,04110030004,Edificios,SOLINA'S,Medio
-75.558013263099994,6.2870212392,1065,04020190029,Edificios,BEATRIZ ELENA,Medio
-75.558680379699993,6.2874124168,1066,04020350003,Edificios,OCAMPO,Medio
-75.554632755399993,6.2775237991,1067,04110030005,Edificios,GOMEZ-CUERVO,Medio
-75.554586446599998,6.2776993008,1068,04110030008,Edificios,VARELA,Medio
-75.554417914300004,6.2780110038,1069,04110030045,Edificios,TABORDA,Medio
-75.5544016435,6.2779630121,1070,04110030046,Edificios,LONDOÑO AGUIRRE,Medio
-75.554471020700007,6.2777170694,1071,04110030050,Edificios,MARIA LUCILA MONTOY,Medio
-75.554447043799996,6.2775928076,1072,04110030052,Edificios,VERA- MARIN,Medio
-75.55500422,6.2775324941,1073,04110040004,Edificios,QUIRAMA,Medio
-75.555040943400002,6.2790032371,1074,04110050034,Edificios,GRANADA MARIN',Medio
-75.556363660100004,6.2772425341,1075,04110080007,Edificios,MARINA DE JESUS,Medio
-75.554085704399995,6.2795154358,1076,04110180015,Edificios,AYALA EUSSE',Medio
-75.554079249799997,6.2793876984,1077,04110180028,Edificios,CIFUENTES HENAO,Medio
-75.56019611399999,6.2814529536,1078,04130270008,Edificios,VASQUEZ,Medio
-75.555203094199996,6.2779140291,1079,04110050054,Edificios,SANTA CORREA,Medio
-75.556660835399995,6.2780746209,1080,04110140007,Edificios,DAMIAN,Medio
-75.553582324,6.2794179038,1081,04110190025,Edificios,CATAÑO,Medio
-75.553752609900002,6.2800457038,1082,04110220007,Edificios,CLAUSURY,Medio
-75.557914829500007,6.2788655544,1083,04120010004,Edificios,MARIA ISAURA,Medio
-75.556378130400006,6.2800764545,1084,04120030024,Edificios,ARMONTOYA,Medio
-75.555501289899993,6.2803506197,1085,04120060007,Edificios,SANCHEZ,Medio
-75.556203633199999,6.2805784679,1087,04120070009,Edificios,LA PIÑUELA,Medio
-75.556716072399993,6.2807523026,1088,04120080009,Edificios,ALZATE VERA,Medio
-75.556670332400003,6.2808649199,1089,04120080012,Edificios,SUAZA CHALARCA,Medio
-75.557273695,6.2807776596,1090,04120090025,Edificios,CACERES SANCHEZ,Medio
-75.557918885299998,6.2802204322,1091,04120100015,Edificios,ROSENDA CAMPILLO DE RO,Medio
-75.5578203014,6.2820096298,1092,04120110023,Edificios,CORREA DE BERNAL,Medio
-75.557586673,6.2819986479,1093,04120110029,Edificios,GONZALEZ TOBON,Medio
-75.557280854400005,6.2813893232,1094,04120120011,Edificios,BASTIDAS,Medio
-75.557263650899998,6.2815284024,1095,04120120013,Edificios,BUSTAMANTE LOPERA,Medio
-75.557276662700005,6.2817302808,1096,04120120016,Edificios,ARTURO ARMANDO GONZALEZ,Medio
-75.557248769300003,6.2817902856,1097,04120120017,Edificios,MARIN MARIN,Medio
-75.556718873299999,6.2811559758,1098,04120130004,Edificios,BRAND SANTA,Medio
-75.555292514300007,6.2817874436,1099,04120170031,Edificios,ESTEBAN JARAMILLO,Medio
-75.554692101900002,6.282016646,1100,04120180028,Edificios,DORA ZAPATA DAVILA,Medio
-75.553592880500005,6.282092614,1101,04120200022,Edificios,USUGA PEREIRA,Medio
-75.553583188800005,6.282886855,1102,04120200046,Edificios,GIRALDO NORENA,Medio
-75.554214163799998,6.2824572119,1103,04120210010,Edificios,SAN JULIAN,Medio
-75.554159996799996,6.2830723178,1104,04120210022,Edificios,VELASQUEZ,Medio
-75.553881262299996,6.2824430404,1105,04120210039,Edificios,ANIBAL DE JESUS ATEHORTUA MEDINA,Medio
-75.554765609900002,6.2824431053,1106,04120220047,Edificios,RODRIGUEZ PINEDA,Medio
-75.554660312300001,6.2824444286,1107,04120220051,Edificios,GULLERMO LEON MURIEL,Medio
-75.556526022599996,6.2831798151,1108,04120250029,Edificios,PEREZ,Medio
-75.559183706599995,6.279447445,1109,04130010074,Instituto Educativo,FRANCISCO LUIS HERNANDEZ,Alta
-75.561167366399999,6.2783098746,1110,04130020003,Edificios,SERNA,Medio
-75.563549758199997,6.2786222333,1111,04130030011,Edificios,VILLA,Medio
-75.562887754800002,6.278681637,1112,04130030029,Edificios,VELEZ ROJAS,Medio
-75.561569254099993,6.2792763648,1113,04130050024,Edificios,GONZALEZ,Medio
-75.558302002399998,6.2789355833,1114,04130070025,Edificios,VALDERRAMA,Medio
-75.561979614500004,6.279724345,1115,04130110045,Edificios,MUNERA MEJIA,Medio
-75.561663256700001,6.2807120776,1116,04130220029,Edificios,ARISTIZABAL OCAMPO,Medio
-75.561524646400002,6.2817747529,1117,04130250031,Edificios,VASQUEZ CARDONA,Medio
-75.561327964100002,6.2815708158,1118,04130250038,Edificios,HELENA,Medio
-75.560685141600004,6.2818314369,1119,04130260017,Edificios,CORREA CANO,Medio
-75.558271997899993,6.2811995764,1120,04130320003,Edificios,RIOS CARDONA,Medio
-75.559205613299994,6.283127683,1121,04130430008,Edificios,CASTAÑO VALENCIA,Medio
-75.559562685700001,6.2831337132,1122,04130430014,Edificios,ZAPATA BOTERO,Medio
-75.560921269800005,6.2705152014,1123,04140030004,Edificios,CASTRILLON,Medio
-75.561088155700006,6.2711137605,1124,04140030031,Edificios,HENAO RAVE,Medio
-75.560870147599999,6.2713559368,1125,04140040005,Edificios,ROJAS,Medio
-75.561488855500002,6.2714586319,1126,04140040014,Edificios,FRANCISCO ANTONIO ARROYAVE PINEDA,Medio
-75.561195578799996,6.2726326471,1127,04140110008,Edificios,MENA BALANTA,Medio
-75.560650466400006,6.2732430004,1128,04140140008,Edificios,CONSUELO,Medio
-75.560910285399999,6.2732579653,1129,04140140012,Edificios,FRANCISCO JAVIER,Medio
-75.560971556699997,6.2735910538,1130,04140140022,Edificios,HERMANOS BETANCUR,Medio
-75.560331109100005,6.2737592221,1131,04140140046,Edificios,RESTREPO Y GUARIZO,Medio
-75.5600519252,6.2734987013,1132,04140150006,Edificios,SANCHEZ LOAIZA,Medio
-75.560011441,6.2737208225,1133,04140150009,Edificios,CAMPO VALDES BQ.,Medio
-75.561119470700007,6.2741750475,1134,04140200016,Edificios,GONZALO PEREZ,Medio
-75.560995078700003,6.2748117605,1135,04140200030,Edificios,JUDITH,Medio
-75.559659533100003,6.2754170174,1136,04140230011,Edificios,JIMENEZ RUA,Medio
-75.558486611,6.2751470406,1137,04140250009,Edificios,IRENE CASTAÑEDA OCAMPO Y RAMIRO EMILIO COSSIO,Medio
-75.557996967099996,6.2745447402,1138,04140260002,Edificios,HERNANDEZ,Medio
-75.557847160700007,6.2751291286,1139,04140260023,Edificios,VARGAS BERMUDEZ,Medio
-75.557936356100001,6.2745642334,1140,04140260032,Edificios,JESUS A PALACIO,Medio
-75.557937047400003,6.2753681707,1141,04140270002,Edificios,MUÑOZ SANCHEZ,Medio
-75.558151602099997,6.2755249009,1142,04140270008,Edificios,CATAÑO,Medio
-75.558087234,6.2755673008,1143,04140270009,Edificios,MUÑOZ ISAZA,Medio
-75.558528100299995,6.2757723234,1144,04140280012,Edificios,CARVAJAL,Medio
-75.559017472799994,6.2755973038,1145,04140290004,Edificios,BETANCUR,Medio
-75.559036983,6.2770910254,1146,04140350026,Edificios,ARBOLEDA,Medio
-75.558652852099996,6.2769829648,1147,04140360020,Edificios,GIRLDO URREGO,Medio
-75.5584580445,6.2764244314,1148,04140370007,Edificios,COSME GONZALEZ,Medio
-75.557768746600004,6.2776020051,1149,04140390007,Edificios,MARIA AURORA,Medio
-75.559564139499997,6.2774273862,1150,04140430001,Edificios,KATHERY,Medio
-75.559521730599997,6.2778945267,1151,04140430025,Edificios,MISA DUQUE,Medio
-75.560258524399998,6.2775639364,1152,04140440003,Edificios,LUDEFINA DE LA CRUZ,Medio
-75.560026556599993,6.2781556231,1153,04140440029,Edificios,GALLEGO DUQUE,Medio
-75.561677778800004,6.2722435123,1154,04150020024,Edificios,CARDONA DE LA 50C,Medio
-75.561757376399996,6.2719908687,1155,04150020027,Edificios,VASCO DE ARIAS,Medio
-75.561590929399998,6.2728375972,1156,04150030034,Edificios,MORA SANCHEZ,Medio
-75.564244304599995,6.2729672457,1157,04150060001,Edificios,BOTERO,Medio
-75.562554973900006,6.2735867346,1158,04150090002,Edificios,VALENCIA MENESES,Medio
-75.563277944600003,6.2750184087,1159,04150140001,Centro de Cultura Religiosa,ASOCIACION COLOMBIANA,Alta
-75.563592300500005,6.2750321873,1160,04150140003,Edificios,ZULUAGA TOBON,Medio
-75.562535044699999,6.2756628088,1161,04150180021,Edificios,MAHECHA PARRA,Medio
-75.561308390899995,6.2744117139,1162,04150110069,Edificios,GOEZ CASAFUS P.H.,Medio
-75.560511433100004,6.2811373744,1163,04130190018,Edificios,CRUZ PH.,Medio
-75.556681396599998,6.272087903,1164,04100110028,Edificios,QUINTANA CARRASQUILLA P.H,Medio
-75.561705592699994,6.2751509213,1165,04150190001,Edificios,QUIROS,Medio
-75.563237081699995,6.2771512207,1166,04150190043,Edificios,MORA DE CORDOBA,Medio
-75.562342458200007,6.2761333724,1167,04150190084,Edificios,LOPEZ ESCOBAR,Medio
-75.561451293700003,6.2753101151,1168,04150200010,Edificios,OSORIO,Medio
-75.5611294805,6.2755450168,1169,04150200027,Edificios,FAMILIA OROZCO OSPINA,Medio
-75.563692079399999,6.2764367076,1170,04150230002,Otros,TRAPECIOS Y MECANISMOS,Baja
-75.563760604699993,6.2773672107,1172,04150240012,Edificios,SOTO OSPINA,Medio
-75.557294205700003,6.2885296716,1173,04020370002,Edificios,LUZ DARY,Medio
-75.557489684900005,6.2885946139,1174,04020370010,Edificios,ROJAS PALACIO,Medio
-75.558042104199998,6.2885054589,1175,04020370071,Edificios,AGUDELO,Medio
-75.557195959200001,6.2890563875,1176,04020370109,Edificios,GARCIA LOPEZ,Medio
-75.560032975400006,6.2888328509,1177,04020380029,Edificios,ALZATE,Medio
-75.555200311500002,6.2878268285,1472,04010290018,Edificios,ERNESTINA CARMONA PH,Alta
-75.562296177600004,6.2823113135,1473,04130390006,Conjuto Residencial,UNIDAD RESIDENCIAL VALDEPEÑAS,Alta
-75.563945868800005,6.2656564582,1474,04070090019,Edificios,ARREDONDO,Alta
-75.566740516300001,6.2778217688,1475,04050740019,Centro de Cultura Religiosa,IGLESIA PENTECOSTAL UNIDA DE COLOMBIA,Alta
-75.557468139700006,6.2786620826,1476,04130010045,Cancha,CANCHA,Baja
-75.55307499,6.2809255108,1477,04110230001,Cancha,DE FUTBOL,Baja
-75.554556096300004,6.2712956734,1478,04100090002,Edificios,OTILIO DE JESUS HERNANDEZ GIRALDO,Alta
-75.555565318,6.2853006046,1479,04010120016,Centro de Cultura Religiosa,COMUNIDAD AGUSTINIANOS RECOLECTOS,Alta
-75.564038439300006,6.2802665111,1480,04040070010,Centro de Cultura Religiosa,PARROQUIA EL NIÑO DIOS  LOS ALAMOS,Alta
-75.562735273,6.282753181,1481,04130400002,Parque,UNIDAD COMFAMA ARANJUEZ,Baja
-75.557055922499998,6.2712097192,1482,04100060021,Instituto Educativo,ALFONSO MORA NARANJO,Alta
-75.5625220039,6.2672304036,1483,04070210007,Hoteles,MOTEL METROPOLIS,Medio
-75.559869131,6.2795378323,1484,04130010043,Señalización,VIA ESCUELA DE CIEGOS Y SORDOS,Baja
-75.555996850100001,6.2819407679,1485,04120160001,Parque,INFANTIL,Baja
-75.554314764799997,6.2726545462,1486,04100160038,Edificios,PARRA QUIGUA,Alta
-75.565244601900005,6.2677920463,1487,04070290001,Escuelas Colegios,JAVIERA LONDOÑO,Alta
-75.557474946599996,6.2657401305,1488,04090150001,Instituto Educativo,JOSE MARIA  BRAVO MARQUEZ,Alta
-75.555890449,6.2696501912,1489,04100020001,Centro de Cultura Religiosa,"IGLESIA AMERICANA "" EL NAZARENO""",Alta
-75.561730065199995,6.2846189275,1490,04020070027,Edificios,ISAZA VELILLA,Medio
-75.560934561099998,6.2807863906,1491,04130200005,Conjuto Residencial,GRANADA,Alta
-75.559485501699996,6.2875412948,1492,04020340051,Clinica Hospitales,SOCIEDAD SAN VICENTE DE PAUL,Alta
-75.554818953700007,6.2785466512,1493,04110040021,Edificios,OQUENDO SOTO,Alta
-75.553580679899994,6.2833415371,1494,04010010012,Edificios,AURA MARTINEZ,Alta
-75.564978543400002,6.2882015714,1495,04030160001,Ancianato,ATENCION AL HABITANTE DE LA CALLE,Medio
-75.557193102100001,6.2775072483,1496,04110100002,Estaciones de Servicio,BOMBA ESSO,Alta
-75.556361148600004,6.2639376819,1497,04090100012,Edificios,MELISSA,Alta
-75.560695128500001,6.2807481494,1498,04130200018,Conjuto Residencial,GRANADA,Alta
-75.555909598900001,6.2751962842,1499,04100300001,Escuelas Colegios,CARLOS VASQUEZ LA TORRE,Alta
-75.556266017200002,6.2688730099,1500,04090360031,Escuelas Colegios,ATANASIO GIRARDOT,Alta
-75.561235572800001,6.2783701903,1501,04130020004,Bares Discotecas,GONZALEZ DE TABARES,Alta
-75.557475797899997,6.2659129753,1502,04090150001,Cancha,COLISEO,Baja
-75.559807063700006,6.274538947,1503,04140190002,Cancha,DE FUTBOL,Baja
-75.557461507,6.2853689429,1504,04010090034,Comercio,CENTRO EDUCATIVO BERLIN,Medio
-75.556312398299994,6.2676776515,1505,04090280038,Instituto Educativo,PEDAGOGICO CLARET,Alta
-75.562833806300006,6.2728043147,1506,04150040001,Escuelas Colegios,JULIO ARBOLEDA,Alta
-75.565556321499997,6.274067875,1507,04050220001,Escuelas Colegios,J.A.C EL BOSQUE,Alta
